stdTaskCd,stdRiskFactorSeq,stdRiskMeasureSeq,riskFactor,stdSafetyMeasure
T01315,8940,17432,조명등 설치 시 견고하게 고정되지 않아 조명등이 떨어지거나 받침대가 쓰러져 근로자 부딪힘 위험,"천정 조명등, 벽 조명등, 받침대가 있는 조명등은 떨어지거나 넘어지지 않도록 설치"
T01315,8941,17433,어두운 장소 통행시 임시 조명등을 미소지하여 자재 등에 걸려 넘어짐 위험,75럭스 이상의 채광 또는 조명시설
T01315,8942,17434,어두운 장소에 조명이 설치되어 있지 않아 개구부 등에 떨어짐 위험,높이 2m 이상 작업에 필요한 조명 유지
T01315,8943,17435,조명기구에 누전차단기 미접속으로 인한 감전 위험,이중절연구조
T01315,8943,17436,조명기구에 누전차단기 미접속으로 인한 감전 위험,"전기 기계 · 기구의 금속제 외함, 금속제 외피 및 철대 접지"
T01315,8944,17437,작업용도에 부족한 조도의 조명으로 작업 중 안전사고 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01315,8945,17438,지하층 작업장소에 조명 미설치로 인한 넘어짐 위험,75럭스 이상의 채광 또는 조명시설
T01315,8946,17439,개인보호구 미착용하고 어두운장소 이동중 부딪히거나 걸려넘어짐 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01316,8947,17440,환기장치의 불안전한 설치로 덕트 등의 낙하로 인한 근로자 맞음 위험,환기장치 고정 철저
T01316,8948,17441,환기장치에 접지 미실시로 인한 감전 위험,이중절연구조
T01316,8948,17442,환기장치에 접지 미실시로 인한 감전 위험,"전기 기계 · 기구의 금속제 외함, 금속제 외피 및 철대 접지"
T01316,8949,17443,유해가스 배출구가 충분히 돌출되지 않아 유해가스가 역류하여 노출 위험,유해가스가 역류하지 않도록 배출구 돌출
T01316,8950,17444,"환기기구의 호스 연결불량으로 유해가스, 분진 등 누출 위험",환기기구와 호스의 연결은 견고하게 체결
T01316,8951,17445,환기작업 시 분진발생으로 인한 노출 위험,밀폐설비나 국소배기장치 설치
T01316,8952,17446,"분진, 유해가스 발생 장소에 환기 시설 미설치로 질식 위험",밀폐설비나 국소배기장치 설치
T01316,8953,17447,개인보호구 미착용하고 분진 발생 작업으로 인한 노출 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01317,8954,17448,분진이 다량 발생하는 작업 중 돌출물에 걸려 넘어짐 위험,"분진 발생 장소에 작업 전 돌출물, 개구부 등의 안전조치"
T01317,8955,17449,"분진의 종류, 유해성을 미파악하고 작업중 분진에 노출 위험",분진 유해성 주지
T01317,8956,17450,조명이 불충분한 장소에서 분진에 의한 시야 미확보로 부딪힘 위험,75럭스 이상의 채광 또는 조명시설
T01317,8957,17451,다량의 분진 발생으로 주변근로자 노출 위험,밀폐설비나 국소배기장치 설치
T01317,8958,17452,다량의 분진 발생으로 주변근로자 노출 위험,물뿌리기 등 습도 조절
T01317,8959,17453,개인보호구 미착용하고 분진 발생 작업으로 인한 노출 위험,호흡용 보호구 지급 및 착용
T01317,8960,17454,분진 발생작업에 대한 안전작업 절차 미준수로 인한 분진 노출 위험,분진 발생작업에 대한 안전작업 절차 준수
T01318,8961,17455,집수정 주변 물기로 인해 넘어짐 위험,작업장 정리정돈 및 청소
T01318,8961,17456,집수정 주변 물기로 인해 넘어짐 위험,전도예방조치(고정)
T01318,8962,17457,양수기 거치대에 근로자가 올라가서 양수기 인양 작업 중 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01318,8962,17458,양수기 거치대에 근로자가 올라가서 양수기 인양 작업 중 떨어짐 위험,작업발판 설치
T01318,8963,17459,양수기 점검 시 안전대 미착용으로 인한 집수정에 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01318,8963,17460,양수기 점검 시 안전대 미착용으로 인한 집수정에 떨어짐 위험,작업발판 설치
T01318,8964,17461,집수정 주변 안전난간 미설치로 인한 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01318,8964,17462,집수정 주변 안전난간 미설치로 인한 떨어짐 위험,작업발판 설치
T01318,8965,17463,양수기 분전함 누전차단기 미설치로 누전에 의한 감전 위험,감전방지용 누전차단기 설치
T01318,8965,17464,양수기 분전함 누전차단기 미설치로 누전에 의한 감전 위험,이중절연구조
T01318,8966,17465,양수기 접지 미실시로 누전으로 감전 위험,이중절연구조
T01318,8966,17466,양수기 접지 미실시로 누전으로 감전 위험,"전기 기계 · 기구의 금속제 외함, 금속제 외피 및 철대 접지"
T01318,8967,17467,양수기에 전선 피복손상으로 누전되어 감전 위험,피복절연조치 실시
T01318,8968,17468,양수기 배수능력 부족으로 점검 중 근로자 익사 위험,양수기 배수용량에 충분한 수량 설치
T01318,8969,17469,개인보호구 미착용하고 작업시 질식 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01319,8970,17470,개구부 덮개 미설치하고 작업중 떨어짐 위험,개구부 난간 등 설치
T01319,8970,17471,개구부 덮개 미설치하고 작업중 떨어짐 위험,개구부 표시
T01319,8970,17472,개구부 덮개 미설치하고 작업중 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01319,8971,17473,개구부 덮개 재료가 견고하지 않아 덮개가 파손되면서 떨어짐 위험,덮개는 견고한 것을 사용
T01319,8972,17474,개구부 덮개가 고정되지 않아 덮개가 탈락하면서 떨어짐 위험,개구부 덮개는 stopper를 설치하거나 고정시켜 탈락 방지
T01319,8973,17475,개구부 덮개에 개구부 표지 설치않고 작업중 정리정돈 하다가 개구부 덮개 개방하여 떨어짐 위험,개구부 난간 등 설치
T01319,8973,17476,개구부 덮개에 개구부 표지 설치않고 작업중 정리정돈 하다가 개구부 덮개 개방하여 떨어짐 위험,개구부 표시
T01319,8973,17477,개구부 덮개에 개구부 표지 설치않고 작업중 정리정돈 하다가 개구부 덮개 개방하여 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01319,8974,17478,개구부 주변에 안전난간 미설치하고 작업중 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01319,8974,17479,개구부 주변에 안전난간 미설치하고 작업중 떨어짐 위험,작업발판 설치
T01319,8975,17480,개구부 주변에 접근방지 표지 미설치하고 작업중 개구부로 떨어짐 위험,개구부 난간 등 설치
T01319,8975,17481,개구부 주변에 접근방지 표지 미설치하고 작업중 개구부로 떨어짐 위험,개구부 표시
T01319,8975,17482,개구부 주변에 접근방지 표지 미설치하고 작업중 개구부로 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01319,8976,17483,안전시설 임의 해체 금지 등 안전작업수칙 미준수로 작업중 개구부로 떨어짐 위험,안전작업수칙 준수
T01319,8977,17484,작업자가 임의로 개구부 덮개 해체하고 작업중 떨어짐 위험,작업자가 개구부 덮개 임의로 해체하지 않토록 지휘 감독 철저
T01319,8978,17485,"개인보호구 미지급, 미착용하고 작업중 부딪히거나 찔림 위험","보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01320,8979,17486,각재 등으로 작업발판 사용중 부러지면서 떨어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
T01320,8980,17487,작업 발판이 견고하지 못해 작업 중 파손되면서 떨어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
T01320,8981,17488,작업발판상의 작업 공간 부족으로 무리한 활동중 떨어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
T01320,8982,17489,작업발판의 폭이 부족하여 작업 중 발판상에서 떨어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
T01320,8983,17490,작업발판이 변형되어 작업중 고정부가 탈락함으로 떨어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
T01320,8984,17491,근로자가 안전작업수칙 미숙지하고 무리하게 작업중 발판 상에서 떨어짐 위험,안전교육 실시
T01320,8984,17492,근로자가 안전작업수칙 미숙지하고 무리하게 작업중 발판 상에서 떨어짐 위험,안전작업수칙을 숙지
T01320,8985,17493,개인보호구 미착용하고 작업중 부딪히거나 떨어짐 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01321,8986,17494,비계 결속부로 전용 크램프를 사용하지 않아 비계 무너짐 위험,"기상악화로 작업중지후 또는 조립·해체, 변경 후 점검 보수"
T01321,8987,17495,비계 기둥 하부 지반 침하로 비계 기둥이 침하되면서 무너짐 위험,"기상악화로 작업중지후 또는 조립·해체, 변경 후 점검 보수"
T01321,8988,17496,비계상에 자재를 과적재하여 비계가 하중을 견디지 못하고 무너짐 위험,달비계(곤돌라의 달비계 제외) 최대 적재하중은 안전 계수에 따라 정함(안전계수=절단하중/최대하중)
T01321,8988,17497,비계상에 자재를 과적재하여 비계가 하중을 견디지 못하고 무너짐 위험,비계 작업발판 최대적재하중 초과 금지
T01321,8989,17498,비계에 벽이음 가새 미설치로 작업 중 비계 무너짐 위험,"기상악화로 작업중지후 또는 조립·해체, 변경 후 점검 보수"
T01321,8990,17499,작업 구간 하부에서 근로자 작업 중 물체에 맞음 위험,낙하물방지망
T01321,8990,17500,작업 구간 하부에서 근로자 작업 중 물체에 맞음 위험,방호선반 설치
T01321,8990,17501,작업 구간 하부에서 근로자 작업 중 물체에 맞음 위험,보호구 착용
T01321,8990,17502,작업 구간 하부에서 근로자 작업 중 물체에 맞음 위험,출입금지구역 설정
T01321,8991,17503,비계 설치중 인근 고압 전선과 접촉하여 감전 위험,작업구역 접근금지 방책설치 또는 감시인 배치
T01321,8991,17504,비계 설치중 인근 고압 전선과 접촉하여 감전 위험,적합한 절연용 방호구로 이격
T01321,8991,17505,비계 설치중 인근 고압 전선과 접촉하여 감전 위험,절연조치와 유자격자 작업 시 접근한계거리 준수
T01321,8991,17506,비계 설치중 인근 고압 전선과 접촉하여 감전 위험,차량/기계장치에 대한 이격거리 준수
T01321,8991,17507,비계 설치중 인근 고압 전선과 접촉하여 감전 위험,충전전로 접촉위험 차량의 접지점 접촉금지조치
T01321,8992,17508,비계상에 근로자가 안전대 미착용하고 임의로 올라서서 작업중 떨어짐 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01321,8993,17509,승강 설비 미설치로 비계상을 무리하게 올라가던중 떨어짐 위험,높이 또는 깊이 2m 초과 경우 건설작업용 리프트 등의 설비 설치(작업성질상 곤란한 경우 제외)
T01321,8994,17510,근로자가 안전작업수칙 미숙지하고 무리하게 작업중 떨어짐 위험,작업 시작전 안전작업수칙 교육
T01321,8995,17511,작업지휘자 미선임하고 근로자 단독으로 작업중 떨어짐 위험,"작업지휘자 지정, 작업 지휘"
T01321,8996,17512,"안전모, 안전대 등 개인보호구 미착용하고 비계상에서 작업중 부딪히거나 떨어짐 위험","보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01322,8997,17513,비계 등 가설계단 지지물이 가설계단 하중을 견디지 못하고 무너짐 위험,가설통로 설치
T01322,8998,17514,"가설 계단의 수직보호망 미설치로 승강중 자재, 공구 등에 맞음 위험",낙하물방지망
T01322,8998,17515,"가설 계단의 수직보호망 미설치로 승강중 자재, 공구 등에 맞음 위험",방호선반 설치
T01322,8998,17516,"가설 계단의 수직보호망 미설치로 승강중 자재, 공구 등에 맞음 위험",보호구 착용
T01322,8998,17517,"가설 계단의 수직보호망 미설치로 승강중 자재, 공구 등에 맞음 위험",출입금지구역 설정
T01322,8999,17518,가설 통로 상부에 방호선반 미설치로 통행중 낙하물에 맞음 위험,낙하물방지망
T01322,8999,17519,가설 통로 상부에 방호선반 미설치로 통행중 낙하물에 맞음 위험,방호선반 설치
T01322,8999,17520,가설 통로 상부에 방호선반 미설치로 통행중 낙하물에 맞음 위험,보호구 착용
T01322,8999,17521,가설 통로 상부에 방호선반 미설치로 통행중 낙하물에 맞음 위험,출입금지구역 설정
T01322,9000,17522,가설 계단 통로 발판이 고정되지않아 탈락하면서 넘어짐 위험,비계 높이가 2m 이상인 작업장소 법적기준에 맞는 작업발판 설치
