taskName,stdTaskCd,riskCate1Cd,riskCate1Name,riskCate2Cd,riskCate2Name,riskFactor,riskRelatedLaw,stdRiskFactorSeq
이동식전기기계기구,T01325,1,기계적 요인,4,충돌위험 부분,전기 기계기구 조작 스위치 이상으로 작업중 이상 동작에 의한 안전사고 위험,,9031
이동식전기기계기구,T01325,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",작업장 주변 정리정돈 미실시로 작업중 걸려 넘어짐 위험,안전보건규칙 제3조 [전도의 방지],9032
이동식전기기계기구,T01325,2,전기적 요인,1,감전(안전전압초과),누전차단기가 미설치되고 접지를 하지 않고 기계기구 사용중 감전 위험,안전보건규칙 제304조 [누전차단기에 의한 감전방지],9033
이동식전기기계기구,T01325,2,전기적 요인,1,감전(안전전압초과),전선 피복이 벗겨지거나 충전부가 노출된 상태로 작업중 접촉 감전 위험,안전보건규칙 제301조 [전기 기계ㆍ기구 등의 충전부 방호],9034
이동식전기기계기구,T01325,2,전기적 요인,1,감전(안전전압초과),주기적인 점검 미실시로 접지 등이 탈락된 상태로 작업중 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9035
이동식전기기계기구,T01325,2,전기적 요인,1,감전(안전전압초과),"콘센트, 플러그 등이 파손된 상태로 사용중 충전부에 감전 위험",안전보건규칙 제301조 [전기 기계ㆍ기구 등의 충전부 방호],9036
이동식전기기계기구,T01325,6,작업환경 요인,6,조직 안전문화,"안전모, 보안경 등 미착용하고 작업중, 파편 등에 베임 위험",안전보건규칙 제323조 [절연용 보호구 등의 사용],9037
접지,T01326,1,기계적 요인,4,충돌위험 부분,접지봉을 수분이 많고 산류등이 있는 장소에 매입하여 부식에 의한 접지 성능 저하로 감전 위험,안전보건규칙 제314조 [습윤한 장소의 이동전선 등],9038
접지,T01326,2,전기적 요인,1,감전(안전전압초과),절연장갑 등 미착용하고 접지선 연결 작업중 분전함 등 충전부에 접촉 감전 위험,안전보건규칙 제323조 [절연용 보호구 등의 사용],9039
접지,T01326,2,전기적 요인,1,감전(안전전압초과),접지 단자에 접지선이 탈락된 상태로 전기 기계기구 사용중 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9040
접지,T01326,2,전기적 요인,1,감전(안전전압초과),접지선을 규정품으로 사용하지 않아 누전시 접지 역할을 하지 못하여 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9041
접지,T01326,2,전기적 요인,1,감전(안전전압초과),주기적인 접지 상태 점검 미실시로 접지 탈락된 상태로 작업중 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9042
접지,T01326,2,전기적 요인,1,감전(안전전압초과),"철재 분전함 외함, 전동기계기구 외함접지 미실시로 사용중 감전 위험",안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9043
접지,T01326,2,전기적 요인,1,감전(안전전압초과),콘센트 또는 인출 전선에 접지가 되어 있지 않아 전기 기계기구 사용중 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9044
타워크레인,T01327,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 안전장치 고장으로 자재 인양중 깔림 위험,안전보건규칙 제91조 [고장난 기계의 정비 등],9045
타워크레인,T01327,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",화물 인양시 시운전하지 않고 작업하다가 기계고장으로 인양물에 깔림 위험,,9046
타워크레인,T01327,1,기계적 요인,4,충돌위험 부분,고압선 근접 작업시 신호수 없이 작업하다가 고압선에 감전 위험,안전보건규칙 제89조 [운전 시작 전 조치],9047
타워크레인,T01327,1,기계적 요인,4,충돌위험 부분,신호수와 운전원간 신호방법이통일되지 않아 인양중인 물체에 부딪힘 위험,안전보건규칙 제40조 [신호],9048
타워크레인,T01327,1,기계적 요인,4,충돌위험 부분,인양물을 2줄걸이로 체결하지 않아 인양중 흔들리면서 주변근로자 부딪힘 위험,,9049
타워크레인,T01327,1,기계적 요인,4,충돌위험 부분,해체 및 인양 작업중 자재가 탈락되어 낙하 또는 인양중인 물체가 균형을 잃고 근로자와 부딪힘 위험,안전보건규칙 제137조 [해지장치의 사용],9050
타워크레인,T01327,5,작업특성 요인,4,근로자 실수(휴먼에러),안전작업수칙 미준수하고 무리하게 작업중 떨어짐 위험,,9051
타워크레인,T01327,6,작업환경 요인,6,조직 안전문화,안전모 등 개인보호구 미착용하여 작업중 부딪히거나 떨어짐 위험,안전보건규칙 제32조 [보호구의 지급 등],9052
리프트,T01328,1,기계적 요인,4,충돌위험 부분,길이가 긴 자재 등을 리프트에무리하게 적재하여 운행중 자재가 건물에 걸리면서 부딪힘 위험,안전보건규칙 제159조 [화물의 낙하 방지],9053
리프트,T01328,1,기계적 요인,6,추락위험 부분(개구부 등),리프트 각층 출입문이 열린 상태에서 리프트를 탑승하려고 리어카를 끌어 당기던중 리어카와 함께 떨어짐 위험,,9054
리프트,T01328,1,기계적 요인,6,추락위험 부분(개구부 등),리프트 권과 방지 장치 고장으로 탑승구가 상승중 마스트를 넘어 떨어짐 위험,안전보건규칙 제91조 [고장난 기계의 정비 등],9055
리프트,T01328,1,기계적 요인,6,추락위험 부분(개구부 등),리프트가 각층 슬라브의 높이에 맞게 멈추지 않은 상태에서 탑승중 떨어짐 위험,안전보건규칙 제155조 [운반구의 정지위치],9056
리프트,T01328,5,작업특성 요인,4,근로자 실수(휴먼에러),리프트 승강중 승강장에서 밖으로 몸을 내밀던중 리프트에 부딪힘 위험,,9057
리프트,T01328,6,작업환경 요인,6,조직 안전문화,전담운전원 부재시 근로자가 임의로 리프트를 운행하던중 리프트와 건물 사이로 떨어짐 위험,,9058
곤도라,T01329,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",곤도라를 현장에서 임의제작하고 윈치로 인양하던중 윈치의 와이어드럼의 기어축 파단으로 인양중인 곤도라와 함께 떨어짐 위험,,9059
곤도라,T01329,1,기계적 요인,4,충돌위험 부분,곤도라 하부에서 작업중 곤도라에서 떨어지는 물체에 맞음 위험,안전보건규칙 제14조 [낙하물에 의한 위험의 방지],9060
곤도라,T01329,1,기계적 요인,4,충돌위험 부분,"곤도라의 과적재, 과다 인원탑승하여 운행중 곤도라와 함께 떨어짐 위험",안전보건규칙 제133조 [정격하중 등의 표시],9061
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),곤도라 상부 고정부가 풀리면서 탑승 근로자가 곤도라와 함께 떨어짐 위험,,9062
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),곤도라 작업중 와이어로프가 끊어지면서 곤도라와 함께 떨어짐 위험,안전보건규칙 제163조 [와이어로프 등 달기구의 안전계수],9063
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),곤도라에 수직 구명줄 미설치로 인한 떨어짐 위험,,9064
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),안전대 미착용하고 작업으로 인한 떨어짐 위험,안전보건규칙 제32조 [보호구의 지급 등],9065
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),와이어로프 연결부가 풀리면서 곤도라가 중심을 잃고 기울어져 탑승 근로자 떨어짐 위험,,9066
곤도라,T01329,1,기계적 요인,6,추락위험 부분(개구부 등),작업발판이 부러지거나 탈락되면서 곤도라에서 떨어짐 위험,안전보건규칙 제56조 [작업발판의 구조],9067
윈치,T01330,1,기계적 요인,1,"협착위험 부분(감김,끼임)",와이어로프가 드럼에 감기던중 근로자가 와이어로프에 끼임 위험,,9068
윈치,T01330,1,기계적 요인,4,충돌위험 부분,물체 인양중 신호체계 불량으로 인양물 급속 낙하로 인한 부딪힘 위험,안전보건규칙 제40조 [신호],9069
윈치,T01330,1,기계적 요인,4,충돌위험 부분,"와이어로프가 드럼에 불규칙적으로 감겨, 꼬이면서 와이어로프 파단, 자재에 부딪힘 위험",,9070
윈치,T01330,1,기계적 요인,4,충돌위험 부분,윈치 브레이크와 클러치 고장으로 인양중인 자재에 부딪힘 위험,,9071
윈치,T01330,5,작업특성 요인,4,근로자 실수(휴먼에러),윈치 운전 미숙에 의해 인양중 자재에 부딪힘 위험,,9072
목재가공용둥근톱,T01331,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",경사지에 목재 가공용 둥근톱 설치로 사용중 절단 위험,,9073
목재가공용둥근톱,T01331,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",날 접촉 예방장치(덮개)미설치로 목재 가공 작업중 손가락 절단 위험,안전보건규칙 제106조 [둥근톱기계의 톱날접촉예방장치],9074
목재가공용둥근톱,T01331,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",주변 정리정돈 미실시로 작업중 자재 등에 걸려 넘어짐 위험,안전보건규칙 제3조 [전도의 방지],9075
목재가공용둥근톱,T01331,2,전기적 요인,1,감전(안전전압초과),누전차단기 미설치로 작업중 누설 전류에 의한 감전 위험,안전보건규칙 제304조 [누전차단기에 의한 감전방지],9076
목재가공용둥근톱,T01331,3,화학(물질)적 요인,5,고체(분진),목재가공시 목분진 노출 위험,안전보건규칙 제32조 [보호구의 지급 등],9077
목재가공용둥근톱,T01331,6,작업환경 요인,6,조직 안전문화,안전모 등 개인보호구 미착용하고 작업중 부딪히거나 찔림 위험,안전보건규칙 제32조 [보호구의 지급 등],9078
연삭기,T01332,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",연삭 숫돌 교체중 오조작에 의한 손가락 절단 위험,,9079
연삭기,T01332,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",연삭 숫돌에 톱날 덮개 미설치하고 사용중 톱날에 손가락 절단 위험,안전보건규칙 제90조 [날아오는 가공물 등에 의한 위험의 방지],9080
연삭기,T01332,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",연삭 숫돌의 측면을 사용하던 중 숫돌 파손에 의한 신체 베임 위험,안전보건규칙 제96조 [작업도구 등의 목적 외 사용 금지 등],9081
연삭기,T01332,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",작업중 연삭 숫돌이 파손되면서 신체 절단 위험,안전보건규칙 제90조 [날아오는 가공물 등에 의한 위험의 방지],9082
연삭기,T01332,2,전기적 요인,1,감전(안전전압초과),"누전 차단기 미연결, 접지 미실시하고 사용중 감전 위험",안전보건규칙 제304조 [누전차단기에 의한 감전방지],9083
연삭기,T01332,2,전기적 요인,1,감전(안전전압초과),접지형 플러그를 비접지형 콘센트에 꽂아 사용중 접지 미연결로 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9084
연삭기,T01332,3,화학(물질)적 요인,5,고체(분진),개인 보호구 미착용으로 인한 연삭 작업시 분진 노출 위험,안전보건규칙 제32조 [보호구의 지급 등],9085
연삭기,T01332,6,작업환경 요인,6,조직 안전문화,보안경 등 개인보호구 미착용하고 작업중 파편에 안구 손상 위험,안전보건규칙 제32조 [보호구의 지급 등],9086
공기압축기,T01333,1,기계적 요인,1,"협착위험 부분(감김,끼임)",벨트 컨베이어 점검 통로 이동중 벨트 컨베이어에 끼임 위험,안전보건규칙 제87조 [원동기ㆍ회전축 등의 위험 방지],9087
공기압축기,T01333,1,기계적 요인,4,충돌위험 부분,공기 압축기에 의한 자동 못박기 기계 사용중 못 튀면서안구 손상 위험,,9088
공기압축기,T01333,3,화학(물질)적 요인,8,화재 / 폭발 위험,압력 방출 장치 고장으로 공기압축기 사용시 폭발 또는 호스 연결부 탈락에 의한 부딪힘 위험,,9089
공기압축기,T01333,3,화학(물질)적 요인,9,복사열 / 폭발과압,공기압축기 압력이 과하게 높아지면서 폭발 위험,,9090
공기압축기,T01333,6,작업환경 요인,6,조직 안전문화,"개인보호구 미지급, 미착용하고 작업중 부딪히거나 찔림 위험",안전보건규칙 제32조 [보호구의 지급 등],9091
철근절단기 및 절곡기,T01334,1,기계적 요인,2,"위험한 표면(절단, 베임, 긁힘)",철근 가공장과 철근 절곡기 주변에 접근금지 방호울 미설치로 주변 근로자 철근에 찔림 위험,안전보건규칙 제20조 [출입의 금지 등],9092
철근절단기 및 절곡기,T01334,1,기계적 요인,4,충돌위험 부분,철근 절단기 절곡기 받침대가 작업중 침하되면서 철근 절단기 또는 절곡기에 부딪힘 위험,,9093
철근절단기 및 절곡기,T01334,1,기계적 요인,4,충돌위험 부분,철근 절단기 푸트 스위치에 덮개 미설치로 작업중 오조작에 의한 부딪힘 위험,,9094
철근절단기 및 절곡기,T01334,1,기계적 요인,4,충돌위험 부분,철근 절단기의 절단날이 마모되어 절단중 철근이 튀면서 근로자 맞음 위험,,9095
철근절단기 및 절곡기,T01334,2,전기적 요인,1,감전(안전전압초과),접지형 플러그를 비접지형 콘센트에 연결하여 작업중 접지 미실시에 의한 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9096
철근절단기 및 절곡기,T01334,2,전기적 요인,1,감전(안전전압초과),"철근절단, 절곡기 외함에 접지 미실시로 작업중 감전 위험",안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],9097
철근절단기 및 절곡기,T01334,6,작업환경 요인,6,조직 안전문화,"개인보호구 미지급, 미착용하고 작업중 부딪히거나 찔림 위험",안전보건규칙 제32조 [보호구의 지급 등],9098
